source_uic,target_uic,weight_minutes,source_name,target_name
87118083,87727800,1.0,Savières  Impasse St-Phal,Savières Arbre de la Liberté
87118083,87727818,1.0,Savières  Impasse St-Phal,Savières Rue Saint-Gilles
87118091,87727818,2.0,Saint-Mesmin Gare SNCF,Savières Rue Saint-Gilles
87118091,87727834,1.0,Saint-Mesmin Gare SNCF,Saint-Mesmin Place du Monument
87118117,87139550,3.0,Vallant-Saint-Georges Mairie,Mesgrigny Mairie
87118117,87727842,3.0,Vallant-Saint-Georges Mairie,Saint-Mesmin Courlanges
87118133,87139568,6.0,Châtres Salle Polyvalente,Méry-sur-Seine Hôtel de Ville
87118133,87727859,4.0,Châtres Salle Polyvalente,Maizières la Grande Paroisse Pont de Clairvaux
87118141,87139584,3.0,Maizières-la-Grande-Paroisse Eglise,Maizières-la-Grande-Paroisse Tabac
87118141,87727859,3.0,Maizières-la-Grande-Paroisse Eglise,Maizières la Grande Paroisse Pont de Clairvaux
87118158,87118000,18.0,Romilly-sur-Seine,Troyes
87118158,87118190,10.0,Romilly-sur-Seine,Nogent-sur-Seine
87118158,87216119,3.0,Romilly-sur-Seine,Romilly-sur-Seine Atelier SNCF
87118158,87727867,6.0,Romilly-sur-Seine,Romilly-sur-Seine Centre Commercial
87118182,87216135,6.0,Marnay-sur-Seine,Pont-sur-Seine Fleming
87118182,87216150,6.0,Marnay-sur-Seine,Nogent-sur-Seine Avenue du Génaral de Gaulle
87118190,87113001,54.0,Nogent-sur-Seine,Paris Est
87118190,87116137,11.0,Nogent-sur-Seine,Longueville
87118190,87118158,10.0,Nogent-sur-Seine,Romilly-sur-Seine
87118190,87216168,4.0,Nogent-sur-Seine,Nogent-sur-Seine Théatre
87118257,87118000,15.0,Vendeuvre,Troyes
87118257,87118299,11.0,Vendeuvre,Bar-sur-Aube
87118257,87215939,6.0,Vendeuvre,Magny-Fouchard
87118257,87215947,2.0,Vendeuvre,Vendeuvre-sur-Barse Centre
87118299,87118257,11.0,Bar-sur-Aube,Vendeuvre
87118299,87142000,19.0,Bar-sur-Aube,Chaumont
87118299,87215616,2.0,Bar-sur-Aube,Bar-sur-Aube Piscine
87118299,87398735,3.0,Bar-sur-Aube,Bar-sur-Aube Hôtel de Ville
87118299,87727909,8.0,Bar-sur-Aube,Bar sur Aube Collége
87118414,87110346,2.0,Ervy-le-Châtel Gare,Ervy-le-Châtel Halles
87118414,87117119,7.0,Ervy-le-Châtel Gare,Auxon Église
87118414,87429761,7.0,Ervy-le-Châtel Gare,Auxon Route Nationale
87130823,87611558,8.0,Les Cabannes Centre,Luzenac - Garanou
87130823,87611566,3.0,Les Cabannes Centre,Vèbre
87130823,87611590,13.0,Les Cabannes Centre,Tarascon-sur-Ariège
87130831,87130898,11.0,Pamiers Centre,Varilhes Centre
87130849,87611517,11.0,Merens-Les-Vals,Andorre l'Hospitalet
87130880,87611343,11.0,Le Vernet,Pamiers
87130880,87611368,11.0,Le Vernet,Saverdun
87130898,87611327,3.0,Varilhes Centre,Varilhes
87130898,87611624,4.0,Varilhes Centre,Saint-Jean-de-Verges
87131961,87695973,14.0,Brion - Montréal-la-Cluse Gare,Bellignat - Lycée-Arbez-Carme
87131961,87697128,70.0,Brion - Montréal-la-Cluse Gare,Lyon-Part-Dieu Gare Routière
87131961,87743351,3.0,Brion - Montréal-la-Cluse Gare,Nurieux Gare
87131961,87743526,9.0,Brion - Montréal-la-Cluse Gare,Bellignat
87131961,87743534,20.0,Brion - Montréal-la-Cluse Gare,Oyonnax
87134387,87586370,8.0,Auch Le Seilhan,Rambert Preignan
87134387,87611749,7.0,Auch Le Seilhan,Auch
87137158,87611590,2.0,Tarascon-sur-Ariège Espace Francois Mitterrand,Tarascon-sur-Ariège
87138321,87138438,3.0,Gaillac-d'Aveyron Bourg,Gaillac-D-Aveyron Lugans
87138321,87783795,5.0,Gaillac-d'Aveyron Bourg,Severac-D-Aveyron Recoules
87138339,87783365,5.0,Severac d'Aveyron Lapanouse,Sévérac-le-Château
87138339,87783795,7.0,Severac d'Aveyron Lapanouse,Severac-D-Aveyron Recoules
87138362,87138370,2.0,Onet-le-Château la Roquette,Loubiere Canabols
87138362,87755140,5.0,Onet-le-Château la Roquette,Onet-le-Château Route de Sévérac
87138370,87138362,2.0,Loubiere Canabols,Onet-le-Château la Roquette
87138370,87146472,5.0,Loubiere Canabols,Montrozier Gages Pont
87138438,87138321,5.0,Gaillac-D-Aveyron Lugans,Gaillac-d'Aveyron Bourg
87138438,87450874,2.0,Gaillac-D-Aveyron Lugans,Grèzes Séverac-l'Eglise
87139089,87613356,21.0,Albias,Caussade
87139501,87139659,5.0,Troyes Gare Routière,Troyes Chambre de Commerce
87139501,87139667,10.0,Troyes Gare Routière,Troyes Lombards
87139501,87727735,3.0,Troyes Gare Routière,Troyes Théâtre de Champagne
87139501,87747147,5.0,Troyes Gare Routière,Troyes Hôpital Simone Veil
87139527,87139535,1.0,Barberey-Saint-Sulpice Centre Commercial,Barberey-Saint-Sulpice Route d
87139527,87727743,6.0,Barberey-Saint-Sulpice Centre Commercial,Troyes Pont Vert
87139535,87139527,1.0,Barberey-Saint-Sulpice Route d,Barberey-Saint-Sulpice Centre Commercial
87139535,87344127,2.0,Barberey-Saint-Sulpice Route d,Saint-Lyé Maisons brûlées
87139550,87118117,3.0,Mesgrigny Mairie,Vallant-Saint-Georges Mairie
87139550,87139568,5.0,Mesgrigny Mairie,Méry-sur-Seine Hôtel de Ville
87139568,87118133,6.0,Méry-sur-Seine Hôtel de Ville,Châtres Salle Polyvalente
87139568,87139550,5.0,Méry-sur-Seine Hôtel de Ville,Mesgrigny Mairie
87139584,87118141,3.0,Maizières-la-Grande-Paroisse Tabac,Maizières-la-Grande-Paroisse Eglise
87139584,87727867,2.0,Maizières-la-Grande-Paroisse Tabac,Romilly-sur-Seine Centre Commercial
87139659,87139501,5.0,Troyes Chambre de Commerce,Troyes Gare Routière
87139659,87139667,5.0,Troyes Chambre de Commerce,Troyes Lombards
87139667,87117903,12.0,Troyes Lombards,Bouilly Mairie
87139667,87139659,5.0,Troyes Lombards,Troyes Chambre de Commerce
87139667,87429761,20.0,Troyes Lombards,Auxon Route Nationale
87139667,87727875,12.0,Troyes Lombards,Saint Pouange Lycée Agricole
87139865,87117952,4.0,Lirey la Chapelle,Saint-Jean-de-Bonneval Église
87139865,87515601,3.0,Lirey la Chapelle,Longeville-sur-Mogne Mairie
87139873,87117929,3.0,Machy,Jeugny Église
87139873,87515601,4.0,Machy,Longeville-sur-Mogne Mairie
87139907,87110361,2.0,Coursan-en-Othe RN,Villeneuve-au-Chemin
87139907,87117986,5.0,Coursan-en-Othe RN,Neuvy-Sautour Route Nationale
87139907,87429761,5.0,Coursan-en-Othe RN,Auxon Route Nationale
87141002,87113001,88.0,Nancy,Paris Est
87141002,87141010,3.0,Nancy,Jarville-la-Malgrange
87141002,87141044,18.0,Nancy,Toul
87141002,87141069,9.0,Nancy,Liverdun
87141002,87141077,6.0,Nancy,Frouard
87141002,87141085,4.0,Nancy,Champigneulles
87141002,87141101,7.0,Nancy,Varangéville - Saint-Nicolas
87141002,87141119,8.0,Nancy,Dombasle-sur-Meurthe
87141002,87141135,12.0,Nancy,Blainville - Damelevières
87141002,87141150,17.0,Nancy,Lunéville
87141002,87141200,17.0,Nancy,Einvaux
87141002,87141218,38.0,Nancy,Bayon
87141002,87141523,25.0,Nancy,Pont-Saint-Vincent
87141002,87141820,15.0,Nancy,Pont-à-Mousson
87141002,87144006,40.0,Nancy,Épinal
87141002,87144014,49.0,Nancy,Saint-Dié-des-Vosges
87141002,87144055,27.0,Nancy,Charmes
87141002,87147322,33.0,Nancy,Meuse TGV
87141002,87171926,52.0,Nancy,Champagne-Ardenne TGV
87141002,87175778,108.0,Nancy,Verdun
87141002,87192666,80.0,Nancy,Conflans - Jarny
87141002,87212027,63.0,Nancy,Strasbourg
87141002,87215012,37.0,Nancy,Sarrebourg
87141002,87717090,25.0,Nancy,Ceintrey Eglise
87141002,87744011,40.0,Nancy,Colombey-les-Belles Mairie
87141002,87768960,73.0,Nancy,Contrexéville Centre
87141010,87141002,2.0,Jarville-la-Malgrange,Nancy
87141010,87141093,2.0,Jarville-la-Malgrange,Laneuveville-devant-Nancy
87141010,87141473,4.0,Jarville-la-Malgrange,Houdemont
87141036,87141044,4.0,Foug,Toul
87141036,87175828,3.0,Foug,Pagny-sur-Meuse
87141044,87141002,19.0,Toul,Nancy
87141044,87141036,4.0,Toul,Foug
87141044,87141051,5.0,Toul,Fontenoy-sur-Moselle
87141044,87141069,9.0,Toul,Liverdun
87141044,87141291,23.0,Toul,Neufchâteau
87141044,87175257,13.0,Toul,Commercy
87141044,87405753,3.0,Toul,Toul Gare Routière
87141044,87744011,16.0,Toul,Colombey-les-Belles Mairie
87141051,87141044,5.0,Fontenoy-sur-Moselle,Toul
87141051,87141069,5.0,Fontenoy-sur-Moselle,Liverdun
87141069,87141002,10.0,Liverdun,Nancy
87141069,87141044,10.0,Liverdun,Toul
87141069,87141051,5.0,Liverdun,Fontenoy-sur-Moselle
87141069,87141077,4.0,Liverdun,Frouard
87141069,87141085,6.0,Liverdun,Champigneulles
87141077,87141002,7.0,Frouard,Nancy
87141077,87141069,4.0,Frouard,Liverdun
87141077,87141085,2.0,Frouard,Champigneulles
87141077,87141788,2.0,Frouard,Pompey
87141085,87141002,5.0,Champigneulles,Nancy
87141085,87141069,6.0,Champigneulles,Liverdun
87141085,87141077,2.0,Champigneulles,Frouard
87141093,87141010,2.0,Laneuveville-devant-Nancy,Jarville-la-Malgrange
87141093,87141101,4.0,Laneuveville-devant-Nancy,Varangéville - Saint-Nicolas
87141101,87141002,8.0,Varangéville - Saint-Nicolas,Nancy
87141101,87141010,5.0,Varangéville - Saint-Nicolas,Jarville-la-Malgrange
87141101,87141093,4.0,Varangéville - Saint-Nicolas,Laneuveville-devant-Nancy
87141101,87141119,2.0,Varangéville - Saint-Nicolas,Dombasle-sur-Meurthe
87141101,87141135,6.0,Varangéville - Saint-Nicolas,Blainville - Damelevières
87141119,87141002,10.0,Dombasle-sur-Meurthe,Nancy
87141119,87141101,2.0,Dombasle-sur-Meurthe,Varangéville - Saint-Nicolas
87141119,87141127,2.0,Dombasle-sur-Meurthe,Rosières-aux-Salines
87141119,87141150,10.0,Dombasle-sur-Meurthe,Lunéville
87141127,87141119,2.0,Rosières-aux-Salines,Dombasle-sur-Meurthe
87141127,87141135,4.0,Rosières-aux-Salines,Blainville - Damelevières
87141135,87141002,14.0,Blainville - Damelevières,Nancy
87141135,87141101,6.0,Blainville - Damelevières,Varangéville - Saint-Nicolas
87141135,87141119,5.0,Blainville - Damelevières,Dombasle-sur-Meurthe
87141135,87141127,3.0,Blainville - Damelevières,Rosières-aux-Salines
87141135,87141143,3.0,Blainville - Damelevières,Mont-sur-Meurthe
87141135,87141150,7.0,Blainville - Damelevières,Lunéville
87141135,87141200,5.0,Blainville - Damelevières,Einvaux
87141135,87141218,9.0,Blainville - Damelevières,Bayon
87141135,87144006,60.0,Blainville - Damelevières,Épinal
87141135,87144055,16.0,Blainville - Damelevières,Charmes
87141143,87141135,3.0,Mont-sur-Meurthe,Blainville - Damelevières
87141143,87141150,4.0,Mont-sur-Meurthe,Lunéville
87141150,87141002,17.0,Lunéville,Nancy
87141150,87141119,9.0,Lunéville,Dombasle-sur-Meurthe
87141150,87141135,6.0,Lunéville,Blainville - Damelevières
87141150,87141143,3.0,Lunéville,Mont-sur-Meurthe
87141150,87141374,7.0,Lunéville,Saint-Clément - Laronxe
87141150,87141408,12.0,Lunéville,Azerailles
87141150,87141416,14.0,Lunéville,Baccarat
87141150,87144014,30.0,Lunéville,Saint-Dié-des-Vosges
87141150,87215012,21.0,Lunéville,Sarrebourg
87141150,87215103,12.0,Lunéville,Igney - Avricourt
87141200,87141002,19.0,Einvaux,Nancy
87141200,87141135,5.0,Einvaux,Blainville - Damelevières
87141200,87141218,5.0,Einvaux,Bayon
87141218,87141002,38.0,Bayon,Nancy
87141218,87141135,9.0,Bayon,Blainville - Damelevières
87141218,87141200,5.0,Bayon,Einvaux
87141218,87144055,6.0,Bayon,Charmes
87141259,87117440,3.0,Soulosse Route Nationale,Martigny-Les-Gerbonvaux Centre
87141259,87405746,4.0,Soulosse Route Nationale,Neufchâteau Hôpital
87141291,87141002,70.0,Neufchâteau,Nancy
87141291,87141044,23.0,Neufchâteau,Toul
87141291,87142125,45.0,Neufchâteau,Culmont - Chalindrey
87141291,87405746,5.0,Neufchâteau,Neufchâteau Hôpital
87141291,87458869,9.0,Neufchâteau,Neufchâteau Lycée Professionnel
87141291,87713040,120.0,Neufchâteau,Dijon
87141374,87141150,8.0,Saint-Clément - Laronxe,Lunéville
87141374,87141382,2.0,Saint-Clément - Laronxe,Chenevières
87141374,87141408,5.0,Saint-Clément - Laronxe,Azerailles
87141374,87141416,9.0,Saint-Clément - Laronxe,Baccarat
87141382,87141374,3.0,Chenevières,Saint-Clément - Laronxe
87141382,87141390,2.0,Chenevières,Ménil - Flin
87141382,87141408,5.0,Chenevières,Azerailles
87141390,87141374,4.0,Ménil - Flin,Saint-Clément - Laronxe
87141390,87141382,2.0,Ménil - Flin,Chenevières
87141390,87141408,3.0,Ménil - Flin,Azerailles
87141408,87141150,13.0,Azerailles,Lunéville
87141408,87141374,5.0,Azerailles,Saint-Clément - Laronxe
87141408,87141382,4.0,Azerailles,Chenevières
87141408,87141390,2.0,Azerailles,Ménil - Flin
87141408,87141416,4.0,Azerailles,Baccarat
87141416,87141150,15.0,Baccarat,Lunéville
87141416,87141374,9.0,Baccarat,Saint-Clément - Laronxe
87141416,87141408,4.0,Baccarat,Azerailles
87141416,87141424,3.0,Baccarat,Bertrichamps
87141416,87144626,6.0,Baccarat,Raon-l'Étape
87141424,87141416,3.0,Bertrichamps,Baccarat
87141424,87141432,2.0,Bertrichamps,Thiaville
87141424,87144626,3.0,Bertrichamps,Raon-l'Étape
87141432,87141416,6.0,Thiaville,Baccarat
87141432,87141424,2.0,Thiaville,Bertrichamps
87141432,87144626,3.0,Thiaville,Raon-l'Étape
87141473,87141010,4.0,Houdemont,Jarville-la-Malgrange
87141473,87141481,3.0,Houdemont,Ludres
87141481,87141473,3.0,Ludres,Houdemont
87141481,87141499,3.0,Ludres,Messein
87141499,87141481,3.0,Messein,Ludres
87141499,87141507,2.0,Messein,Neuves-Maisons
87141507,87141499,3.0,Neuves-Maisons,Messein
87141507,87141523,3.0,Neuves-Maisons,Pont-Saint-Vincent
87141523,87141507,2.0,Pont-Saint-Vincent,Neuves-Maisons
87141523,87701102,16.0,Pont-Saint-Vincent,Ceintrey Groupe Scolaire
87141721,87141739,5.0,Blénod-lès-Toul Les Naux,Bulligny Centre
87141721,87405753,12.0,Blénod-lès-Toul Les Naux,Toul Gare Routière
87141739,87141721,5.0,Bulligny Centre,Blénod-lès-Toul Les Naux
87141739,87405712,3.0,Bulligny Centre,Barisey-la-Côte Mairie
87141754,87117465,5.0,Barisey-la-Côte Gare,Allamps E.S.A.T
87141754,87405712,2.0,Barisey-la-Côte Gare,Barisey-la-Côte Mairie
87141788,87141077,2.0,Pompey,Frouard
87141788,87141796,3.0,Pompey,Marbache
87141788,87141804,4.0,Pompey,Belleville
87141788,87141812,6.0,Pompey,Dieulouard
87141796,87141788,3.0,Marbache,Pompey
87141796,87141804,2.0,Marbache,Belleville
87141796,87141812,4.0,Marbache,Dieulouard
87141804,87141788,4.0,Belleville,Pompey
87141804,87141796,2.0,Belleville,Marbache
87141804,87141812,3.0,Belleville,Dieulouard
87141812,87141796,4.0,Dieulouard,Marbache
87141812,87141804,3.0,Dieulouard,Belleville
87141812,87141820,4.0,Dieulouard,Pont-à-Mousson
87141820,87141002,16.0,Pont-à-Mousson,Nancy
87141820,87141085,13.0,Pont-à-Mousson,Champigneulles
87141820,87141812,4.0,Pont-à-Mousson,Dieulouard
87141820,87192039,54.0,Pont-à-Mousson,Metz
87141820,87192435,12.0,Pont-à-Mousson,Onville
87141820,87192468,5.0,Pont-à-Mousson,Pagny-sur-Moselle
87141820,87192476,4.0,Pont-à-Mousson,Vandières
87142000,87107417,5.0,Chaumont,Chaumont Hôpital
87142000,87107425,15.0,Chaumont,Bologne Salle des Fêtes
87142000,87118299,19.0,Chaumont,Bar-sur-Aube
87142000,87142091,18.0,Chaumont,Langres
87142000,87142224,8.0,Chaumont,Bologne
87142000,87142240,15.0,Chaumont,Froncles
87142000,87174003,72.0,Chaumont,Châlons-en-Champagne
87142000,87175000,41.0,Chaumont,Saint-Dizier
87142000,87319756,24.0,Chaumont,Viéville
87142091,87142000,18.0,Langres,Chaumont
87142091,87142125,7.0,Langres,Culmont - Chalindrey
87142109,87113001,72.0,Lorraine TGV,Paris Est
87142109,87147322,17.0,Lorraine TGV,Meuse TGV
87142109,87171926,37.0,Lorraine TGV,Champagne-Ardenne TGV
87142109,87212027,36.0,Lorraine TGV,Strasbourg
87142125,87141291,46.0,Culmont - Chalindrey,Neufchâteau
87142125,87142091,7.0,Culmont - Chalindrey,Langres
87142125,87144287,44.0,Culmont - Chalindrey,Contrexéville
87142125,87185009,36.0,Culmont - Chalindrey,Vesoul
87142125,87713040,43.0,Culmont - Chalindrey,Dijon
87142125,87713859,24.0,Culmont - Chalindrey,Is-sur-Tille
87142224,87142000,9.0,Bologne,Chaumont
87142224,87142232,5.0,Bologne,Vignory
87142232,87142224,5.0,Vignory,Bologne
87142232,87142240,3.0,Vignory,Froncles
87142240,87107409,9.0,Froncles,Vignory Centre
87142240,87107425,15.0,Froncles,Bologne Salle des Fêtes
87142240,87107433,10.0,Froncles,Soncourt
87142240,87107458,10.0,Froncles,Gudmont-Centre
87142240,87142000,16.0,Froncles,Chaumont
87142240,87142232,3.0,Froncles,Vignory
87142240,87142273,5.0,Froncles,Donjeux
87142240,87143024,13.0,Froncles,Vraincourt
87142240,87175091,11.0,Froncles,Joinville
87142273,87107458,5.0,Donjeux,Gudmont-Centre
87142273,87107490,5.0,Donjeux,Fronville Lotissement
87142273,87142240,5.0,Donjeux,Froncles
87142273,87175091,6.0,Donjeux,Joinville
87142273,87338194,2.0,Donjeux,Rouvroy-sur-Marne
87143024,87107433,4.0,Vraincourt,Soncourt
87143024,87319756,2.0,Vraincourt,Viéville
87144006,87141002,41.0,Épinal,Nancy
87144006,87144055,14.0,Épinal,Charmes
87144006,87144097,5.0,Épinal,Thaon
87144006,87144121,12.0,Épinal,Xertigny
87144006,87144410,9.0,Épinal,Arches
87144006,87144451,21.0,Épinal,Remiremont
87144014,87141002,54.0,Saint-Dié-des-Vosges,Nancy
87144014,87141150,32.0,Saint-Dié-des-Vosges,Lunéville
87144014,87144154,22.0,Saint-Dié-des-Vosges,Bruyères
87144014,87144345,10.0,Saint-Dié-des-Vosges,Provenchères-sur-Fave
87144014,87144642,7.0,Saint-Dié-des-Vosges,Étival-Clairefontaine
87144014,87144683,5.0,Saint-Dié-des-Vosges,Saint-Michel-sur-Meurthe
87144014,87214783,20.0,Saint-Dié-des-Vosges,Saales
87144014,87641332,1.0,Saint-Dié-des-Vosges,Saint-Dié Rue d'Alsace
87144014,87716449,11.0,Saint-Dié-des-Vosges,Saint-Léonard Centre
87144030,87732693,2.0,Docelles-Cheniménil Gare,Chenimenil Filature
87144030,87752394,2.0,Docelles-Cheniménil Gare,Docelles Monument
87144055,87141002,28.0,Charmes,Nancy
87144055,87141135,13.0,Charmes,Blainville - Damelevières
87144055,87141218,6.0,Charmes,Bayon
87144055,87144006,14.0,Charmes,Épinal
87144055,87144063,3.0,Charmes,Vincey
87144055,87144071,6.0,Charmes,Châtel - Nomexy
87144063,87141218,14.0,Vincey,Bayon
87144063,87144055,3.0,Vincey,Charmes
87144063,87144071,4.0,Vincey,Châtel - Nomexy
87144071,87144055,6.0,Châtel - Nomexy,Charmes
87144071,87144063,4.0,Châtel - Nomexy,Vincey
87144071,87144089,3.0,Châtel - Nomexy,Igney
87144071,87144097,4.0,Châtel - Nomexy,Thaon
87144089,87144071,3.0,Igney,Châtel - Nomexy
87144089,87144097,2.0,Igney,Thaon
87144097,87141002,50.0,Thaon,Nancy
87144097,87144006,5.0,Thaon,Épinal
87144097,87144055,25.0,Thaon,Charmes
87144097,87144071,4.0,Thaon,Châtel - Nomexy
87144097,87144089,2.0,Thaon,Igney
87144121,87144006,12.0,Xertigny,Épinal
87144121,87144147,6.0,Xertigny,Bains-les-Bains
87144147,87144121,7.0,Bains-les-Bains,Xertigny
87144147,87185629,10.0,Bains-les-Bains,Aillevillers
87144154,87144014,23.0,Bruyères,Saint-Dié-des-Vosges
87144154,87144410,16.0,Bruyères,Arches
87144154,87716456,13.0,Bruyères,Biffontaine Mairie
87144154,87716829,9.0,Bruyères,Laveline-devant-Bruyères Maison pour Tous
87144154,87752410,4.0,Bruyères,Laval-sur-Vologne Rue de la Vologne
87144212,87144279,24.0,Mirecourt,Vittel
87144212,87405993,2.0,Mirecourt,Mirecourt Lycée Agricole
87144212,87715821,4.0,Mirecourt,Mirecourt Hôpital
87144279,87144212,28.0,Vittel,Mirecourt
87144279,87144287,4.0,Vittel,Contrexéville
87144279,87700963,20.0,Vittel,Hymont Mairie
87144279,87700971,9.0,Vittel,Haréville sous Monfort Centre
87144279,87768960,10.0,Vittel,Contrexéville Centre
87144287,87142125,45.0,Contrexéville,Culmont - Chalindrey
87144287,87144279,4.0,Contrexéville,Vittel
87144295,87700997,6.0,Martigny-les-Bains Gare,Lamarche Centre
87144295,87768960,15.0,Martigny-les-Bains Gare,Contrexéville Centre
87144303,87144311,5.0,Lamarche,Rozières-sur-Mouzon
87144303,87700997,1.0,Lamarche,Lamarche Centre
87144311,87144303,5.0,Rozières-sur-Mouzon,Lamarche
87144311,87714162,8.0,Rozières-sur-Mouzon,Damblain Église
87144345,87144014,12.0,Provenchères-sur-Fave,Saint-Dié-des-Vosges
87144345,87214783,10.0,Provenchères-sur-Fave,Saales
87144410,87144006,9.0,Arches,Épinal
87144410,87144154,16.0,Arches,Bruyères
87144410,87144428,3.0,Arches,Pouxeux
87144410,87144451,20.0,Arches,Remiremont
87144410,87732693,8.0,Arches,Chenimenil Filature
87144428,87144410,3.0,Pouxeux,Arches
87144428,87144436,3.0,Pouxeux,Éloyes
87144436,87144428,3.0,Éloyes,Pouxeux
87144436,87146217,4.0,Éloyes,Saint-Nabord
87144451,87144006,21.0,Remiremont,Épinal
87144451,87144410,21.0,Remiremont,Arches
87144451,87146217,4.0,Remiremont,Saint-Nabord
87144626,87141416,5.0,Raon-l'Étape,Baccarat
87144626,87141424,3.0,Raon-l'Étape,Bertrichamps
87144626,87141432,2.0,Raon-l'Étape,Thiaville
87144626,87144642,3.0,Raon-l'Étape,Étival-Clairefontaine
87144642,87144014,7.0,Étival-Clairefontaine,Saint-Dié-des-Vosges
87144642,87144626,4.0,Étival-Clairefontaine,Raon-l'Étape
87144642,87144683,3.0,Étival-Clairefontaine,Saint-Michel-sur-Meurthe
87144683,87144014,6.0,Saint-Michel-sur-Meurthe,Saint-Dié-des-Vosges
87144683,87144642,3.0,Saint-Michel-sur-Meurthe,Étival-Clairefontaine
87146217,87144436,4.0,Saint-Nabord,Éloyes
87146217,87144451,4.0,Saint-Nabord,Remiremont
87146472,87138370,3.0,Montrozier Gages Pont,Loubiere Canabols
87146472,87783753,5.0,Montrozier Gages Pont,Bertholène Centre
87147322,87113001,59.0,Meuse TGV,Paris Est
87147322,87141002,34.0,Meuse TGV,Nancy
87147322,87142109,17.0,Meuse TGV,Lorraine TGV
87147322,87171926,23.0,Meuse TGV,Champagne-Ardenne TGV
87147322,87212027,51.0,Meuse TGV,Strasbourg
87152413,87417881,3.0,Maussac Place de la Poste,Maussac le Poteau
87152413,87450064,7.0,Maussac Place de la Poste,Meymac Bourg
87158006,87641001,35.0,Gouzon Champ de Foire,Montluçon
87158006,87694257,9.0,Gouzon Champ de Foire,Parsac Centre
87159947,87471003,7.0,Ker Lann,Rennes
87159947,87471037,2.0,Ker Lann,Bruz
87159947,87471052,3.0,Ker Lann,Saint-Jacques-de-la-Lande
87159947,87471144,5.0,Ker Lann,Laillé
87159947,87471151,20.0,Ker Lann,Guichen - Bourg-des-Comptes
87165852,87615344,15.0,Montastruc-la-Conseillère RN 88,Saint-Sulpice
87171009,87113001,45.0,Reims,Paris Est
87171009,87171298,8.0,Reims,Muizon
87171009,87171462,9.0,Reims,Bazancourt
87171009,87171553,20.0,Reims,Épernay
87171009,87171595,24.0,Reims,Rilly-la-Montagne
87171009,87171629,11.0,Reims,Prunay
87171009,87171710,7.0,Reims,Courcy - Brimont
87171009,87171728,9.0,Reims,Loivre
87171009,87172007,80.0,Reims,Charleville-Mézières
87171009,87172270,20.0,Reims,Rethel
87171009,87174409,17.0,Reims,Mourmelon-le-Petit
